Linje,Påstigende,date
44,115,24/02/2023 00:00
20,6456,25/02/2023 00:00
24,4780,25/02/2023 00:00
26,4035,25/02/2023 00:00
28,6111,25/02/2023 00:00
33,3707,25/02/2023 00:00
34,3573,25/02/2023 00:00
40,2618,25/02/2023 00:00
42,6324,25/02/2023 00:00
20,2948,26/02/2023 00:00
24,2488,26/02/2023 00:00
26,2371,26/02/2023 00:00
28,2084,26/02/2023 00:00
33,1692,26/02/2023 00:00
34,1756,26/02/2023 00:00
40,1663,26/02/2023 00:00
42,3367,26/02/2023 00:00
20,8526,27/02/2023 00:00
21,599,27/02/2023 00:00
22,428,27/02/2023 00:00
23,412,27/02/2023 00:00
24,7368,27/02/2023 00:00
26,4228,27/02/2023 00:00
27,353,27/02/2023 00:00
28,6239,27/02/2023 00:00
29,279,27/02/2023 00:00
31,223,27/02/2023 00:00
32,208,27/02/2023 00:00
33,5653,27/02/2023 00:00
34,6565,27/02/2023 00:00
35,452,27/02/2023 00:00
36,549,27/02/2023 00:00
40,2745,27/02/2023 00:00
42,8535,27/02/2023 00:00
43,459,27/02/2023 00:00
44,164,27/02/2023 00:00
20,8519,28/02/2023 00:00
21,563,28/02/2023 00:00
22,537,28/02/2023 00:00
23,492,28/02/2023 00:00
24,7329,28/02/2023 00:00
26,4549,28/02/2023 00:00
27,366,28/02/2023 00:00
28,6642,28/02/2023 00:00
29,348,28/02/2023 00:00
31,234,28/02/2023 00:00
32,252,28/02/2023 00:00
33,6078,28/02/2023 00:00
34,6627,28/02/2023 00:00
35,419,28/02/2023 00:00
36,539,28/02/2023 00:00
40,2874,28/02/2023 00:00
42,8757,28/02/2023 00:00
43,549,28/02/2023 00:00
44,176,28/02/2023 00:00
20,8567,01/03/2023 00:00
21,720,01/03/2023 00:00
22,491,01/03/2023 00:00
23,472,01/03/2023 00:00
24,7835,01/03/2023 00:00
26,4169,01/03/2023 00:00
27,355,01/03/2023 00:00
28,6254,01/03/2023 00:00
29,327,01/03/2023 00:00
31,223,01/03/2023 00:00
32,272,01/03/2023 00:00
33,6169,01/03/2023 00:00
34,6786,01/03/2023 00:00
35,463,01/03/2023 00:00
36,510,01/03/2023 00:00
40,2537,01/03/2023 00:00
42,8691,01/03/2023 00:00
43,536,01/03/2023 00:00
44,186,01/03/2023 00:00
20,8644,02/03/2023 00:00
21,657,02/03/2023 00:00
22,491,02/03/2023 00:00
23,429,02/03/2023 00:00
24,7789,02/03/2023 00:00
26,4421,02/03/2023 00:00
27,381,02/03/2023 00:00
28,6623,02/03/2023 00:00
29,326,02/03/2023 00:00
31,133,02/03/2023 00:00
32,230,02/03/2023 00:00
33,6369,02/03/2023 00:00
34,6934,02/03/2023 00:00
35,446,02/03/2023 00:00
36,515,02/03/2023 00:00
40,2942,02/03/2023 00:00
42,8790,02/03/2023 00:00
43,573,02/03/2023 00:00
44,198,02/03/2023 00:00
20,8197,03/03/2023 00:00
21,539,03/03/2023 00:00
22,438,03/03/2023 00:00
23,360,03/03/2023 00:00
24,7615,03/03/2023 00:00
26,4830,03/03/2023 00:00
27,266,03/03/2023 00:00
28,6829,03/03/2023 00:00
29,268,03/03/2023 00:00
31,118,03/03/2023 00:00
32,205,03/03/2023 00:00
33,5936,03/03/2023 00:00
34,6594,03/03/2023 00:00
35,332,03/03/2023 00:00
36,405,03/03/2023 00:00
40,2845,03/03/2023 00:00
42,8798,03/03/2023 00:00
43,432,03/03/2023 00:00
44,158,03/03/2023 00:00
20,6028,04/03/2023 00:00
24,4444,04/03/2023 00:00
26,3814,04/03/2023 00:00
28,5836,04/03/2023 00:00
33,3638,04/03/2023 00:00
34,3485,04/03/2023 00:00
40,2246,04/03/2023 00:00
42,6247,04/03/2023 00:00
20,2917,05/03/2023 00:00
24,2673,05/03/2023 00:00
26,2190,05/03/2023 00:00
28,2524,05/03/2023 00:00
33,1749,05/03/2023 00:00
34,1772,05/03/2023 00:00
40,1579,05/03/2023 00:00
42,3200,05/03/2023 00:00
20,6841,06/03/2023 00:00
21,536,06/03/2023 00:00
22,332,06/03/2023 00:00
23,367,06/03/2023 00:00
24,5694,06/03/2023 00:00
26,3789,06/03/2023 00:00
27,377,06/03/2023 00:00
28,5676,06/03/2023 00:00
29,243,06/03/2023 00:00
31,206,06/03/2023 00:00
32,257,06/03/2023 00:00
33,5489,06/03/2023 00:00
34,6136,06/03/2023 00:00
35,483,06/03/2023 00:00
36,477,06/03/2023 00:00
40,1613,06/03/2023 00:00
42,7354,06/03/2023 00:00
43,405,06/03/2023 00:00
44,174,06/03/2023 00:00
20,7082,07/03/2023 00:00
21,494,07/03/2023 00:00
22,401,07/03/2023 00:00
23,415,07/03/2023 00:00
24,6010,07/03/2023 00:00
26,4364,07/03/2023 00:00
27,373,07/03/2023 00:00
28,5897,07/03/2023 00:00
29,227,07/03/2023 00:00
31,201,07/03/2023 00:00
32,171,07/03/2023 00:00
33,5654,07/03/2023 00:00
34,5803,07/03/2023 00:00
35,384,07/03/2023 00:00
36,448,07/03/2023 00:00
40,1657,07/03/2023 00:00
42,7282,07/03/2023 00:00
43,372,07/03/2023 00:00
44,143,07/03/2023 00:00
20,6695,08/03/2023 00:00
21,550,08/03/2023 00:00
22,375,08/03/2023 00:00
23,379,08/03/2023 00:00
24,5797,08/03/2023 00:00
26,3989,08/03/2023 00:00
27,281,08/03/2023 00:00
28,5687,08/03/2023 00:00
29,233,08/03/2023 00:00
31,207,08/03/2023 00:00
32,173,08/03/2023 00:00
33,5400,08/03/2023 00:00
34,5609,08/03/2023 00:00
35,416,08/03/2023 00:00
36,379,08/03/2023 00:00
40,1644,08/03/2023 00:00
42,7219,08/03/2023 00:00
43,354,08/03/2023 00:00
44,136,08/03/2023 00:00
20,6750,09/03/2023 00:00
21,384,09/03/2023 00:00
22,346,09/03/2023 00:00
23,340,09/03/2023 00:00
24,5728,09/03/2023 00:00
26,3851,09/03/2023 00:00
27,318,09/03/2023 00:00
28,5435,09/03/2023 00:00
29,241,09/03/2023 00:00
31,198,09/03/2023 00:00
32,201,09/03/2023 00:00
33,5189,09/03/2023 00:00
34,5772,09/03/2023 00:00
35,415,09/03/2023 00:00
36,441,09/03/2023 00:00
40,1774,09/03/2023 00:00
42,7259,09/03/2023 00:00
43,330,09/03/2023 00:00
44,140,09/03/2023 00:00
20,6542,10/03/2023 00:00
21,392,10/03/2023 00:00
22,303,10/03/2023 00:00
23,280,10/03/2023 00:00
24,6063,10/03/2023 00:00
26,4465,10/03/2023 00:00
27,262,10/03/2023 00:00
28,5889,10/03/2023 00:00
29,195,10/03/2023 00:00
31,142,10/03/2023 00:00
32,165,10/03/2023 00:00
33,5302,10/03/2023 00:00
34,5706,10/03/2023 00:00
35,293,10/03/2023 00:00
36,261,10/03/2023 00:00
40,1792,10/03/2023 00:00
42,8006,10/03/2023 00:00
43,276,10/03/2023 00:00
44,113,10/03/2023 00:00
20,5314,11/03/2023 00:00
24,4045,11/03/2023 00:00
26,3023,11/03/2023 00:00
28,5320,11/03/2023 00:00
33,3185,11/03/2023 00:00
34,3241,11/03/2023 00:00
40,1387,11/03/2023 00:00
42,5972,11/03/2023 00:00
20,2721,12/03/2023 00:00
24,2404,12/03/2023 00:00
26,2153,12/03/2023 00:00
28,2169,12/03/2023 00:00
33,1699,12/03/2023 00:00
34,1705,12/03/2023 00:00
40,938,12/03/2023 00:00
42,3108,12/03/2023 00:00
20,7901,13/03/2023 00:00
21,618,13/03/2023 00:00
22,438,13/03/2023 00:00
23,439,13/03/2023 00:00
24,7604,13/03/2023 00:00
26,4815,13/03/2023 00:00
27,347,13/03/2023 00:00
28,6430,13/03/2023 00:00
29,271,13/03/2023 00:00
31,200,13/03/2023 00:00
32,223,13/03/2023 00:00
33,6067,13/03/2023 00:00
34,6551,13/03/2023 00:00
35,381,13/03/2023 00:00
36,441,13/03/2023 00:00
40,2083,13/03/2023 00:00
42,8678,13/03/2023 00:00
43,470,13/03/2023 00:00
44,174,13/03/2023 00:00
20,8240,14/03/2023 00:00
21,601,14/03/2023 00:00
22,512,14/03/2023 00:00
23,468,14/03/2023 00:00
24,7561,14/03/2023 00:00
26,4564,14/03/2023 00:00
27,346,14/03/2023 00:00
28,6565,14/03/2023 00:00
29,284,14/03/2023 00:00
31,240,14/03/2023 00:00
32,199,14/03/2023 00:00
33,6060,14/03/2023 00:00
34,6382,14/03/2023 00:00
35,431,14/03/2023 00:00
36,488,14/03/2023 00:00
40,2080,14/03/2023 00:00
42,8155,14/03/2023 00:00
43,572,14/03/2023 00:00
44,190,14/03/2023 00:00
20,8508,15/03/2023 00:00
21,581,15/03/2023 00:00
22,418,15/03/2023 00:00
23,426,15/03/2023 00:00
24,7879,15/03/2023 00:00
26,4192,15/03/2023 00:00
27,388,15/03/2023 00:00
28,6492,15/03/2023 00:00
29,279,15/03/2023 00:00
31,199,15/03/2023 00:00
32,193,15/03/2023 00:00
33,6282,15/03/2023 00:00
34,6593,15/03/2023 00:00
35,409,15/03/2023 00:00
36,430,15/03/2023 00:00
40,1990,15/03/2023 00:00
42,8019,15/03/2023 00:00
43,539,15/03/2023 00:00
44,177,15/03/2023 00:00
20,8236,16/03/2023 00:00
21,648,16/03/2023 00:00
22,506,16/03/2023 00:00
23,446,16/03/2023 00:00
24,7747,16/03/2023 00:00
26,4439,16/03/2023 00:00
27,333,16/03/2023 00:00
28,6897,16/03/2023 00:00
29,299,16/03/2023 00:00
31,229,16/03/2023 00:00
32,211,16/03/2023 00:00
33,6177,16/03/2023 00:00
34,6987,16/03/2023 00:00
35,409,16/03/2023 00:00
36,426,16/03/2023 00:00
40,2114,16/03/2023 00:00
42,8741,16/03/2023 00:00
43,521,16/03/2023 00:00
44,199,16/03/2023 00:00
20,8075,17/03/2023 00:00
21,427,17/03/2023 00:00
22,391,17/03/2023 00:00
23,320,17/03/2023 00:00
24,7781,17/03/2023 00:00
26,5368,17/03/2023 00:00
27,288,17/03/2023 00:00
28,7080,17/03/2023 00:00
29,251,17/03/2023 00:00
31,203,17/03/2023 00:00
32,165,17/03/2023 00:00
33,5861,17/03/2023 00:00
34,6664,17/03/2023 00:00
35,334,17/03/2023 00:00
36,335,17/03/2023 00:00
40,2228,17/03/2023 00:00
42,8797,17/03/2023 00:00
43,395,17/03/2023 00:00
44,138,17/03/2023 00:00
20,6023,18/03/2023 00:00
24,4544,18/03/2023 00:00
26,3670,18/03/2023 00:00
28,6010,18/03/2023 00:00
33,3573,18/03/2023 00:00
34,3427,18/03/2023 00:00
40,1522,18/03/2023 00:00
42,6401,18/03/2023 00:00
20,2943,19/03/2023 00:00
24,2779,19/03/2023 00:00
26,2439,19/03/2023 00:00
28,2311,19/03/2023 00:00
33,1863,19/03/2023 00:00
34,1736,19/03/2023 00:00
40,1182,19/03/2023 00:00
42,3304,19/03/2023 00:00
20,8119,20/03/2023 00:00
21,576,20/03/2023 00:00
22,447,20/03/2023 00:00
23,425,20/03/2023 00:00
24,7962,20/03/2023 00:00
26,4541,20/03/2023 00:00
27,388,20/03/2023 00:00
28,6661,20/03/2023 00:00
29,273,20/03/2023 00:00
31,208,20/03/2023 00:00
32,198,20/03/2023 00:00
33,6206,20/03/2023 00:00
34,6874,20/03/2023 00:00
35,407,20/03/2023 00:00
36,470,20/03/2023 00:00
40,2024,20/03/2023 00:00
42,8502,20/03/2023 00:00
43,499,20/03/2023 00:00
44,185,20/03/2023 00:00
20,8580,21/03/2023 00:00
21,709,21/03/2023 00:00
22,463,21/03/2023 00:00
23,482,21/03/2023 00:00
24,7782,21/03/2023 00:00
26,4468,21/03/2023 00:00
27,399,21/03/2023 00:00
28,6419,21/03/2023 00:00
29,292,21/03/2023 00:00
31,223,21/03/2023 00:00
32,207,21/03/2023 00:00
33,6180,21/03/2023 00:00
34,6824,21/03/2023 00:00
35,430,21/03/2023 00:00
36,530,21/03/2023 00:00
40,1996,21/03/2023 00:00
42,8585,21/03/2023 00:00
43,535,21/03/2023 00:00
44,150,21/03/2023 00:00
20,8443,22/03/2023 00:00
21,705,22/03/2023 00:00
22,446,22/03/2023 00:00
23,393,22/03/2023 00:00
24,7769,22/03/2023 00:00
26,5037,22/03/2023 00:00
27,396,22/03/2023 00:00
28,6838,22/03/2023 00:00
29,262,22/03/2023 00:00
31,256,22/03/2023 00:00
32,190,22/03/2023 00:00
33,6363,22/03/2023 00:00
34,6936,22/03/2023 00:00
35,441,22/03/2023 00:00
36,467,22/03/2023 00:00
40,2104,22/03/2023 00:00
42,8606,22/03/2023 00:00
43,475,22/03/2023 00:00
44,196,22/03/2023 00:00
20,8435,23/03/2023 00:00
21,684,23/03/2023 00:00
22,484,23/03/2023 00:00
23,409,23/03/2023 00:00
24,8009,23/03/2023 00:00
26,4943,23/03/2023 00:00
27,358,23/03/2023 00:00
28,6884,23/03/2023 00:00
29,298,23/03/2023 00:00
31,213,23/03/2023 00:00
32,203,23/03/2023 00:00
33,6443,23/03/2023 00:00
34,6503,23/03/2023 00:00
35,371,23/03/2023 00:00
36,418,23/03/2023 00:00
40,2063,23/03/2023 00:00
42,8920,23/03/2023 00:00
43,463,23/03/2023 00:00
44,164,23/03/2023 00:00
20,8651,24/03/2023 00:00
21,542,24/03/2023 00:00
22,372,24/03/2023 00:00
23,369,24/03/2023 00:00
24,8461,24/03/2023 00:00
26,4736,24/03/2023 00:00
27,299,24/03/2023 00:00
28,6488,24/03/2023 00:00
29,223,24/03/2023 00:00
31,163,24/03/2023 00:00
32,167,24/03/2023 00:00
33,5901,24/03/2023 00:00
34,6577,24/03/2023 00:00
35,299,24/03/2023 00:00
36,361,24/03/2023 00:00
40,2224,24/03/2023 00:00
42,8656,24/03/2023 00:00
43,439,24/03/2023 00:00
44,144,24/03/2023 00:00
20,6228,25/03/2023 00:00
24,5064,25/03/2023 00:00
26,3983,25/03/2023 00:00
28,5847,25/03/2023 00:00
33,3289,25/03/2023 00:00
34,3032,25/03/2023 00:00
40,1351,25/03/2023 00:00
42,6292,25/03/2023 00:00
20,3090,26/03/2023 00:00
24,2917,26/03/2023 00:00
26,2090,26/03/2023 00:00
28,2170,26/03/2023 00:00
33,1737,26/03/2023 00:00
34,1876,26/03/2023 00:00
40,1040,26/03/2023 00:00
42,2986,26/03/2023 00:00
20,7707,27/03/2023 00:00
21,631,27/03/2023 00:00
22,441,27/03/2023 00:00
23,399,27/03/2023 00:00
24,7198,27/03/2023 00:00
26,4200,27/03/2023 00:00
27,402,27/03/2023 00:00
28,5884,27/03/2023 00:00
29,296,27/03/2023 00:00
31,224,27/03/2023 00:00
32,192,27/03/2023 00:00
33,5918,27/03/2023 00:00
34,6404,27/03/2023 00:00
35,374,27/03/2023 00:00
36,484,27/03/2023 00:00
40,1965,27/03/2023 00:00
42,8109,27/03/2023 00:00
43,512,27/03/2023 00:00
44,175,27/03/2023 00:00
20,7911,28/03/2023 00:00
21,620,28/03/2023 00:00
22,464,28/03/2023 00:00
23,443,28/03/2023 00:00
24,7081,28/03/2023 00:00
26,4522,28/03/2023 00:00
27,327,28/03/2023 00:00
28,6162,28/03/2023 00:00
29,308,28/03/2023 00:00
31,199,28/03/2023 00:00
32,189,28/03/2023 00:00
33,5562,28/03/2023 00:00
34,6302,28/03/2023 00:00
35,406,28/03/2023 00:00
36,438,28/03/2023 00:00
40,1946,28/03/2023 00:00
42,7760,28/03/2023 00:00
43,471,28/03/2023 00:00
44,187,28/03/2023 00:00
20,7932,29/03/2023 00:00
21,576,29/03/2023 00:00
22,441,29/03/2023 00:00
23,416,29/03/2023 00:00
24,7420,29/03/2023 00:00
26,4417,29/03/2023 00:00
27,331,29/03/2023 00:00
28,6531,29/03/2023 00:00
29,257,29/03/2023 00:00
31,204,29/03/2023 00:00
32,167,29/03/2023 00:00
33,5881,29/03/2023 00:00
34,6407,29/03/2023 00:00
35,386,29/03/2023 00:00
36,397,29/03/2023 00:00
40,1839,29/03/2023 00:00
42,7718,29/03/2023 00:00
43,452,29/03/2023 00:00
44,134,29/03/2023 00:00
20,7754,30/03/2023 00:00
21,578,30/03/2023 00:00
22,425,30/03/2023 00:00
23,374,30/03/2023 00:00
24,7426,30/03/2023 00:00
26,3892,30/03/2023 00:00
27,328,30/03/2023 00:00
28,6055,30/03/2023 00:00
29,285,30/03/2023 00:00
31,198,30/03/2023 00:00
32,177,30/03/2023 00:00
33,5893,30/03/2023 00:00
34,6379,30/03/2023 00:00
35,376,30/03/2023 00:00
36,412,30/03/2023 00:00
40,1915,30/03/2023 00:00
42,8054,30/03/2023 00:00
43,481,30/03/2023 00:00
44,155,30/03/2023 00:00
20,6684,31/03/2023 00:00
21,391,31/03/2023 00:00
22,331,31/03/2023 00:00
23,304,31/03/2023 00:00
24,7124,31/03/2023 00:00
26,4452,31/03/2023 00:00
27,281,31/03/2023 00:00
28,6048,31/03/2023 00:00
29,245,31/03/2023 00:00
31,158,31/03/2023 00:00
32,193,31/03/2023 00:00
33,5091,31/03/2023 00:00
34,5777,31/03/2023 00:00
35,306,31/03/2023 00:00
36,300,31/03/2023 00:00
40,1934,31/03/2023 00:00
42,8127,31/03/2023 00:00
43,400,31/03/2023 00:00
44,137,31/03/2023 00:00
20,4427,01/04/2023 00:00
24,3372,01/04/2023 00:00
26,3094,01/04/2023 00:00
28,4953,01/04/2023 00:00
33,2670,01/04/2023 00:00
34,2716,01/04/2023 00:00
40,1404,01/04/2023 00:00
42,5147,01/04/2023 00:00
20,2205,02/04/2023 00:00
24,2117,02/04/2023 00:00
26,2022,02/04/2023 00:00
28,2009,02/04/2023 00:00
33,1258,02/04/2023 00:00
34,1372,02/04/2023 00:00
40,824,02/04/2023 00:00
42,2636,02/04/2023 00:00
20,4322,03/04/2023 00:00
21,254,03/04/2023 00:00
22,181,03/04/2023 00:00
23,187,03/04/2023 00:00
24,4331,03/04/2023 00:00
26,3268,03/04/2023 00:00
27,177,03/04/2023 00:00
28,4341,03/04/2023 00:00
29,139,03/04/2023 00:00
31,73,03/04/2023 00:00
32,91,03/04/2023 00:00
33,3616,03/04/2023 00:00
34,3777,03/04/2023 00:00
35,154,03/04/2023 00:00
36,192,03/04/2023 00:00
40,1256,03/04/2023 00:00
42,5664,03/04/2023 00:00
43,207,03/04/2023 00:00
44,45,03/04/2023 00:00
20,4110,04/04/2023 00:00
21,230,04/04/2023 00:00
22,181,04/04/2023 00:00
23,198,04/04/2023 00:00
24,4160,04/04/2023 00:00
26,3356,04/04/2023 00:00
27,168,04/04/2023 00:00
28,4064,04/04/2023 00:00
29,123,04/04/2023 00:00
31,60,04/04/2023 00:00
32,94,04/04/2023 00:00
33,3083,04/04/2023 00:00
34,3399,04/04/2023 00:00
35,132,04/04/2023 00:00
36,127,04/04/2023 00:00
40,1174,04/04/2023 00:00
42,5664,04/04/2023 00:00
43,157,04/04/2023 00:00
44,69,04/04/2023 00:00
20,3463,05/04/2023 00:00
21,119,05/04/2023 00:00
22,101,05/04/2023 00:00
23,103,05/04/2023 00:00
24,3716,05/04/2023 00:00
26,2905,05/04/2023 00:00
27,82,05/04/2023 00:00
28,3484,05/04/2023 00:00
29,56,05/04/2023 00:00
31,46,05/04/2023 00:00
32,36,05/04/2023 00:00
33,2800,05/04/2023 00:00
34,2957,05/04/2023 00:00
35,79,05/04/2023 00:00
36,93,05/04/2023 00:00
40,1000,05/04/2023 00:00
42,5011,05/04/2023 00:00
43,72,05/04/2023 00:00
44,31,05/04/2023 00:00
20,1946,06/04/2023 00:00
24,1686,06/04/2023 00:00
26,1620,06/04/2023 00:00
28,1683,06/04/2023 00:00
33,1279,06/04/2023 00:00
34,1400,06/04/2023 00:00
40,706,06/04/2023 00:00
42,2341,06/04/2023 00:00
20,1986,07/04/2023 00:00
24,1377,07/04/2023 00:00
26,1533,07/04/2023 00:00
28,1447,07/04/2023 00:00
33,1165,07/04/2023 00:00
34,1244,07/04/2023 00:00
40,578,07/04/2023 00:00
42,1832,07/04/2023 00:00
20,2234,08/04/2023 00:00
24,2154,08/04/2023 00:00
26,2310,08/04/2023 00:00
28,2539,08/04/2023 00:00
33,1690,08/04/2023 00:00
34,1764,08/04/2023 00:00
40,997,08/04/2023 00:00
42,3428,08/04/2023 00:00
20,1772,09/04/2023 00:00
24,1454,09/04/2023 00:00
26,1510,09/04/2023 00:00
28,1592,09/04/2023 00:00
33,1154,09/04/2023 00:00
34,1117,09/04/2023 00:00
40,670,09/04/2023 00:00
42,2162,09/04/2023 00:00
20,2567,10/04/2023 00:00
24,1796,10/04/2023 00:00
26,1821,10/04/2023 00:00
28,2184,10/04/2023 00:00
33,1565,10/04/2023 00:00
34,1482,10/04/2023 00:00
40,887,10/04/2023 00:00
42,2879,10/04/2023 00:00
20,7075,11/04/2023 00:00
21,360,11/04/2023 00:00
22,415,11/04/2023 00:00
23,393,11/04/2023 00:00
24,7015,11/04/2023 00:00
26,4171,11/04/2023 00:00
27,329,11/04/2023 00:00
28,6040,11/04/2023 00:00
29,226,11/04/2023 00:00
31,156,11/04/2023 00:00
32,193,11/04/2023 00:00
33,5364,11/04/2023 00:00
34,5787,11/04/2023 00:00
35,318,11/04/2023 00:00
36,342,11/04/2023 00:00
40,1915,11/04/2023 00:00
42,8249,11/04/2023 00:00
43,494,11/04/2023 00:00
44,133,11/04/2023 00:00
20,7648,12/04/2023 00:00
21,558,12/04/2023 00:00
22,446,12/04/2023 00:00
23,453,12/04/2023 00:00
24,7199,12/04/2023 00:00
26,4413,12/04/2023 00:00
27,305,12/04/2023 00:00
28,6137,12/04/2023 00:00
29,263,12/04/2023 00:00
31,184,12/04/2023 00:00
32,186,12/04/2023 00:00
33,5423,12/04/2023 00:00
34,6043,12/04/2023 00:00
35,354,12/04/2023 00:00
36,375,12/04/2023 00:00
40,1731,12/04/2023 00:00
42,8290,12/04/2023 00:00
43,481,12/04/2023 00:00
44,164,12/04/2023 00:00
20,7508,13/04/2023 00:00
21,541,13/04/2023 00:00
22,460,13/04/2023 00:00
23,422,13/04/2023 00:00
24,7268,13/04/2023 00:00
26,3855,13/04/2023 00:00
27,295,13/04/2023 00:00
28,6181,13/04/2023 00:00
29,250,13/04/2023 00:00
31,172,13/04/2023 00:00
32,180,13/04/2023 00:00
33,5535,13/04/2023 00:00
34,6267,13/04/2023 00:00
35,360,13/04/2023 00:00
36,396,13/04/2023 00:00
40,1785,13/04/2023 00:00
42,8271,13/04/2023 00:00
43,469,13/04/2023 00:00
44,150,13/04/2023 00:00
20,7718,14/04/2023 00:00
21,449,14/04/2023 00:00
22,368,14/04/2023 00:00
23,344,14/04/2023 00:00
24,7728,14/04/2023 00:00
26,4231,14/04/2023 00:00
27,247,14/04/2023 00:00
28,6783,14/04/2023 00:00
29,164,14/04/2023 00:00
31,163,14/04/2023 00:00
32,146,14/04/2023 00:00
33,5543,14/04/2023 00:00
34,5903,14/04/2023 00:00
35,298,14/04/2023 00:00
36,294,14/04/2023 00:00
40,2035,14/04/2023 00:00
42,8099,14/04/2023 00:00
43,356,14/04/2023 00:00
44,115,14/04/2023 00:00
20,5790,15/04/2023 00:00
24,4074,15/04/2023 00:00
26,3493,15/04/2023 00:00
28,6248,15/04/2023 00:00
33,3405,15/04/2023 00:00
34,3263,15/04/2023 00:00
40,1381,15/04/2023 00:00
42,6340,15/04/2023 00:00
20,2388,16/04/2023 00:00
24,2027,16/04/2023 00:00
26,1597,16/04/2023 00:00
28,2032,16/04/2023 00:00
33,1582,16/04/2023 00:00
34,1602,16/04/2023 00:00
40,775,16/04/2023 00:00
42,2578,16/04/2023 00:00
20,7681,17/04/2023 00:00
21,583,17/04/2023 00:00
22,461,17/04/2023 00:00
23,382,17/04/2023 00:00
24,6827,17/04/2023 00:00
26,3802,17/04/2023 00:00
27,335,17/04/2023 00:00
28,6314,17/04/2023 00:00
29,268,17/04/2023 00:00
31,174,17/04/2023 00:00
32,208,17/04/2023 00:00
33,5629,17/04/2023 00:00
34,6392,17/04/2023 00:00
35,379,17/04/2023 00:00
36,476,17/04/2023 00:00
40,1725,17/04/2023 00:00
42,7652,17/04/2023 00:00
43,476,17/04/2023 00:00
44,136,17/04/2023 00:00
20,7881,18/04/2023 00:00
21,677,18/04/2023 00:00
22,458,18/04/2023 00:00
23,432,18/04/2023 00:00
24,7016,18/04/2023 00:00
26,3876,18/04/2023 00:00
27,321,18/04/2023 00:00
28,6245,18/04/2023 00:00
29,298,18/04/2023 00:00
31,204,18/04/2023 00:00
32,195,18/04/2023 00:00
33,5715,18/04/2023 00:00
34,6195,18/04/2023 00:00
35,433,18/04/2023 00:00
36,457,18/04/2023 00:00
40,1774,18/04/2023 00:00
42,7632,18/04/2023 00:00
43,522,18/04/2023 00:00
44,159,18/04/2023 00:00
20,8030,19/04/2023 00:00
21,544,19/04/2023 00:00
22,439,19/04/2023 00:00
23,457,19/04/2023 00:00
24,7329,19/04/2023 00:00
26,4033,19/04/2023 00:00
27,330,19/04/2023 00:00
28,6541,19/04/2023 00:00
29,283,19/04/2023 00:00
31,187,19/04/2023 00:00
32,188,19/04/2023 00:00
33,6104,19/04/2023 00:00
34,6728,19/04/2023 00:00
35,411,19/04/2023 00:00
36,425,19/04/2023 00:00
40,1970,19/04/2023 00:00
42,8065,19/04/2023 00:00
43,486,19/04/2023 00:00
44,131,19/04/2023 00:00
20,7607,20/04/2023 00:00
21,529,20/04/2023 00:00
22,414,20/04/2023 00:00
23,420,20/04/2023 00:00
24,7516,20/04/2023 00:00
26,3972,20/04/2023 00:00
27,294,20/04/2023 00:00
28,6320,20/04/2023 00:00
29,276,20/04/2023 00:00
31,192,20/04/2023 00:00
32,189,20/04/2023 00:00
33,6020,20/04/2023 00:00
34,6448,20/04/2023 00:00
35,415,20/04/2023 00:00
36,450,20/04/2023 00:00
40,1893,20/04/2023 00:00
42,7919,20/04/2023 00:00
43,506,20/04/2023 00:00
44,148,20/04/2023 00:00
20,7831,21/04/2023 00:00
21,512,21/04/2023 00:00
22,369,21/04/2023 00:00
23,367,21/04/2023 00:00
24,7625,21/04/2023 00:00
26,4282,21/04/2023 00:00
27,279,21/04/2023 00:00
28,6689,21/04/2023 00:00
29,216,21/04/2023 00:00
31,178,21/04/2023 00:00
32,177,21/04/2023 00:00
33,5624,21/04/2023 00:00
34,6365,21/04/2023 00:00
35,324,21/04/2023 00:00
36,339,21/04/2023 00:00
40,1848,21/04/2023 00:00
42,8076,21/04/2023 00:00
43,436,21/04/2023 00:00
44,107,21/04/2023 00:00
20,5595,22/04/2023 00:00
24,3928,22/04/2023 00:00
26,3274,22/04/2023 00:00
28,5925,22/04/2023 00:00
33,3583,22/04/2023 00:00
34,3700,22/04/2023 00:00
40,1366,22/04/2023 00:00
42,5752,22/04/2023 00:00
