Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;4084;3826;4342;89,5;31;28;3;1;100,0;4;3784;299;107;90;75;27;27;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5239;4874;5604;89,5;31;28;3;1;100,0;Totalt i retning HANSJORDNESBUKTA;4890;348;130;114;76;27;27;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5403;5056;5750;89,5;31;28;3;2;100,0;Totalt i retning LANGNESTUNNELEN;5034;367;131;128;76;33;33;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;10642;9934;11350;89,5;31;28;3;3;100,0;Totalt;9924;715;261;242;152;60;60;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5078;4569;5587;96,4;30;29;1;2;100,0;1;4766;310;118;108;56;29;29;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;1046;882;1210;96,4;30;29;1;1;99,9;2;1010;35;17;16;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;3353;2949;3757;96,4;30;29;1;85;97,5;4;3025;243;91;78;48;25;24;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4354;3842;4866;96,4;30;29;1;54;98,8;Totalt i retning HANSJORDNESBUKTA;4026;274;107;92;49;25;24;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5124;4593;5655;96,4;30;29;1;34;99,3;Totalt i retning LANGNESTUNNELEN;4774;315;119;110;56;30;30;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;9477;8497;10457;96,4;30;29;1;88;99,1;Totalt;8800;589;226;202;105;55;54;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5556;5098;6014;93,2;31;29;2;2;100,0;1;5177;377;147;135;63;32;32;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;445;341;549;93,2;31;29;2;216;51,5;2;201;28;8;11;3;4;4;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;2698;2431;2965;93,2;31;29;2;17;99,4;4;2497;184;76;60;34;14;14;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3054;2755;3353;93,2;31;29;2;153;95,0;Totalt i retning HANSJORDNESBUKTA;2693;209;83;70;37;18;18;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5645;5175;6115;93,2;31;29;2;82;98,5;Totalt i retning LANGNESTUNNELEN;5183;380;148;136;63;33;33;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8699;7972;9426;93,2;31;29;2;235;97,3;Totalt;7875;589;231;206;100;52;51;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5850;5436;6264;99,4;30;30;0;3;99,9;1;5348;499;204;174;91;30;30;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;762;671;853;99,4;30;30;0;2;99,7;2;726;34;16;16;2;0;0;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;4308;3968;4648;99,4;30;30;0;5;99,9;4;3919;384;156;126;76;25;25;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5064;4646;5482;99,4;30;30;0;4;99,9;Totalt i retning HANSJORDNESBUKTA;4643;417;171;142;78;26;26;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5855;5441;6269;99,4;30;30;0;4;99,9;Totalt i retning LANGNESTUNNELEN;5351;500;204;174;91;30;30;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;10920;10115;11725;99,4;30;30;0;9;99,9;Totalt;9994;917;376;317;169;56;56;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4680;4360;5000;99,8;31;31;0;0;100,0;1;4233;447;170;154;95;27;27;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;566;494;638;99,8;31;31;0;1;99,8;2;538;28;11;15;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3175;2910;3440;99,8;31;31;0;3;99,9;4;2867;306;127;96;66;17;17;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3733;3409;4057;99,8;31;31;0;1;100,0;Totalt i retning HANSJORDNESBUKTA;3400;332;137;110;67;18;18;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4688;4368;5008;99,8;31;31;0;2;100,0;Totalt i retning LANGNESTUNNELEN;4237;448;171;154;96;27;27;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;8421;7793;9049;99,8;31;31;0;4;100,0;Totalt;7637;780;308;264;163;45;45;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5732;5359;6105;99,7;31;31;0;1;100,0;1;5277;454;183;175;65;31;31;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;728;641;815;99,7;31;31;0;1;99,9;2;692;35;17;17;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;4201;3890;4512;99,7;31;31;0;2;100,0;4;3840;359;147;130;59;23;23;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;4925;4531;5319;99,7;31;31;0;2;100,0;Totalt i retning HANSJORDNESBUKTA;4530;393;164;146;59;24;24;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5737;5364;6110;99,7;31;31;0;2;100,0;Totalt i retning LANGNESTUNNELEN;5280;456;184;175;65;31;31;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;10662;9899;11425;99,7;31;31;0;4;100,0;Totalt;9809;849;348;322;124;56;55;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6042;5651;6433;96,3;30;29;1;1;100,0;1;5568;473;181;181;74;38;37;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;702;623;781;96,3;30;29;1;1;99,9;2;664;37;18;17;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;4158;3848;4468;96,3;30;29;1;2;100,0;4;3795;361;143;131;62;25;25;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;4855;4474;5236;96,3;30;29;1;1;100,0;Totalt i retning HANSJORDNESBUKTA;4457;397;161;148;64;25;25;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6047;5656;6438;96,3;30;29;1;3;100,0;Totalt i retning LANGNESTUNNELEN;5570;474;181;181;74;38;37;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;10902;10135;11669;96,3;30;29;1;4;100,0;Totalt;10027;871;342;329;138;63;62;1,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5594;5217;5971;89,9;31;28;3;1;100,0;1;5200;393;153;144;65;30;30;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;685;553;817;89,9;31;28;3;1;99,9;2;652;32;16;14;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;4130;3822;4438;89,9;31;28;3;9;99,8;4;3807;313;120;108;60;24;24;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;4813;4411;5215;89,9;31;28;3;9;99,8;Totalt i retning HANSJORDNESBUKTA;4459;344;136;123;61;24;24;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5596;5219;5973;89,9;31;28;3;2;100,0;Totalt i retning LANGNESTUNNELEN;5201;393;153;144;65;30;30;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;10409;9644;11174;89,9;31;28;3;11;99,9;Totalt;9660;738;289;267;127;54;54;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5426;5065;5787;99,7;30;30;0;2;100,0;1;5044;380;153;134;68;25;25;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;983;843;1123;99,7;30;30;0;2;99,8;2;939;42;22;18;2;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3563;3186;3940;99,7;30;30;0;3;99,9;4;3289;270;111;86;56;18;18;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;4543;4037;5049;99,7;30;30;0;3;99,9;Totalt i retning HANSJORDNESBUKTA;4227;313;132;104;57;19;19;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5428;5067;5789;99,7;30;30;0;3;99,9;Totalt i retning LANGNESTUNNELEN;5045;380;153;134;69;25;25;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;9972;9185;10759;99,7;30;30;0;7;99,9;Totalt;9272;693;285;238;126;44;44;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5105;4629;5581;99,9;31;31;0;5;99,9;1;4774;326;132;106;65;22;22;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;616;515;717;99,9;31;31;0;1;99,8;2;585;30;16;12;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;3854;3515;4193;99,9;31;31;0;5;99,9;4;3588;261;102;82;61;16;16;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4468;4041;4895;99,9;31;31;0;5;99,9;Totalt i retning HANSJORDNESBUKTA;4172;291;118;94;62;17;17;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5106;4630;5582;99,9;31;31;0;4;99,9;Totalt i retning LANGNESTUNNELEN;4775;327;132;107;65;22;22;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;9574;8674;10474;99,9;31;31;0;9;99,9;Totalt;8947;617;250;201;127;39;39;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4825;4493;5157;99,9;31;31;0;1;100,0;1;4469;355;145;112;73;25;25;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;649;551;747;99,9;31;31;0;0;100,0;2;620;29;16;11;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3640;3374;3906;99,9;31;31;0;5;99,9;4;3345;291;116;87;71;17;17;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4288;3943;4633;99,9;31;31;0;5;99,9;Totalt i retning HANSJORDNESBUKTA;3964;319;132;98;72;18;18;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4826;4494;5158;99,9;31;31;0;1;100,0;Totalt i retning LANGNESTUNNELEN;4469;355;145;112;73;25;25;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;9114;8440;9788;99,9;31;31;0;6;99,9;Totalt;8433;674;277;210;145;42;42;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4991;4655;5327;99,5;28;28;0;1;100,0;1;4619;371;151;115;76;28;28;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;662;579;745;99,5;28;28;0;1;99,8;2;630;30;16;12;1;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3852;3573;4131;99,5;28;28;0;13;99,7;4;3537;302;117;90;74;21;21;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4513;4161;4865;99,5;28;28;0;13;99,7;Totalt i retning HANSJORDNESBUKTA;4167;332;133;102;75;22;22;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4992;4656;5328;99,5;28;28;0;1;100,0;Totalt i retning LANGNESTUNNELEN;4620;371;151;116;76;28;28;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;9505;8822;10188;99,5;28;28;0;15;99,8;Totalt;8787;703;285;218;151;50;50;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5229;4893;5565;93,0;31;29;2;0;100,0;1;4825;404;153;131;88;31;31;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;1310;1127;1493;93,0;31;29;2;1;99,9;2;1244;65;26;35;2;1;1;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3694;3286;4102;93,0;31;29;2;48;98,7;4;3371;276;111;86;62;16;16;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4974;4480;5468;93,0;31;29;2;29;99,4;Totalt i retning HANSJORDNESBUKTA;4610;335;136;119;64;16;16;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5260;4912;5608;93,0;31;29;2;21;99,6;Totalt i retning LANGNESTUNNELEN;4830;409;155;133;89;32;32;0,,,,,,,,,,
80998V1125915;HANSJORDNESTUNNELEN;FV862 S1D1 m2411;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;10233;9428;11038;93,0;31;29;2;49;99,5;Totalt;9440;744;291;252;152;50;49;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5219;4884;5554;100,0;31;31;0;9;99,8;1;4851;358;167;118;27;46;45;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4615;4356;4874;100,0;31;31;0;599;87,0;2;3434;582;181;129;163;109;87;22,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4602;4345;4859;100,0;31;31;0;595;87,1;Totalt i retning Tromsdalen;3433;574;180;125;161;108;86;22,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5232;4896;5568;100,0;31;31;0;14;99,7;Totalt i retning Tromsøya;4852;366;168;122;30;47;46;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;9834;9242;10426;100,0;31;31;0;609;93,8;Totalt;8285;940;348;247;190;155;132;23,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5531;5252;5810;100,0;28;28;0;12;99,8;1;5127;392;186;123;32;52;51;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;4794;4602;4986;100,0;28;28;0;717;85,0;2;3479;598;184;133;157;124;99;25,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;4782;4591;4973;100,0;28;28;0;712;85,1;Totalt i retning Tromsdalen;3478;592;183;130;155;123;98;25,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5544;5264;5824;100,0;28;28;0;18;99,7;Totalt i retning Tromsøya;5128;398;187;126;33;53;52;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;10326;9858;10794;100,0;28;28;0;730;92,9;Totalt;8606;990;370;255;188;176;150;26,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5746;5513;5979;100,0;31;31;0;12;99,8;1;5334;400;188;124;35;53;52;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5038;4869;5207;100,0;31;31;0;686;86,4;2;3681;671;196;152;181;142;114;28,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5026;4858;5194;100,0;31;31;0;681;86,5;Totalt i retning Tromsdalen;3681;664;196;149;179;140;112;28,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5758;5525;5991;100,0;31;31;0;17;99,7;Totalt i retning Tromsøya;5334;407;189;127;37;54;53;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;10784;10392;11176;100,0;31;31;0;698;93,5;Totalt;9015;1071;384;276;215;195;166;29,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5587;5173;6001;100,0;30;30;0;8;99,9;1;5219;360;167;118;30;45;44;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4944;4608;5280;100,0;30;30;0;598;87,9;2;3701;645;191;152;163;138;109;29,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4934;4600;5268;100,0;30;30;0;594;88,0;Totalt i retning Tromsdalen;3701;639;191;149;161;137;108;29,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5598;5182;6014;100,0;30;30;0;12;99,8;Totalt i retning Tromsøya;5219;367;167;121;32;46;45;1,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;10532;9798;11266;100,0;30;30;0;606;94,2;Totalt;8920;1006;358;270;193;184;154;30,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6236;5862;6610;100,0;31;31;0;12;99,8;1;5776;447;200;157;38;52;50;2,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5448;5183;5713;100,0;31;31;0;695;87,2;2;4021;732;219;181;169;162;129;33,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5437;5173;5701;100,0;31;31;0;690;87,3;Totalt i retning Tromsdalen;4020;727;219;179;168;162;129;33,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6247;5872;6622;100,0;31;31;0;18;99,7;Totalt i retning Tromsøya;5777;452;201;160;39;52;50;2,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;11684;11053;12315;100,0;31;31;0;708;93,9;Totalt;9797;1179;419;339;208;213;179;34,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6526;6194;6858;100,0;30;30;0;20;99,7;1;5943;563;256;203;49;56;54;2,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5527;5296;5758;100,0;30;30;0;820;85,2;2;3896;811;242;206;191;173;138;35,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5511;5279;5743;100,0;30;30;0;814;85,2;Totalt i retning Tromsdalen;3893;804;241;202;189;172;137;35,,,,,,,,,,
82998V1125914;Tromsøbrua avkjøring;FV862 S1D1 m1780;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6543;6213;6873;100,0;30;30;0;27;99,6;Totalt i retning Tromsøya;5946;570;256;207;51;56;54;2,,,,,,,,,,
